-7.77602e-16 , 5.29975e-14
-5.47416e-14 , -6.29738e-14
-8.79641e-14 , 1.112e-13
-6.35083e-14 , 3.18859e-14
-9.38345e-14 , -4.17459e-15
-6.47328e-14 , 1.37911e-13
-1.27103e-13 , 2.45506e-15
-1.13594e-13 , -5.67459e-14
-1.24046e-13 , 8.62836e-14
-7.18512e-14 , 9.84019e-14
-1.74201e-13 , 8.33216e-14
-2.29926e-14 , 4.71501e-14
-1.09547e-13 , 5.4081e-14
-1.37857e-13 , 1.01307e-13
-4.67072e-14 , 4.26114e-14
-1.26568e-13 , 1.20466e-13
-5.52947e-14 , 1.03834e-13
-4.32939e-14 , -7.87815e-14
-1.8882e-13 , 6.1021e-14
-1.0221e-13 , 9.88038e-14
-1.24955e-13 , -6.85571e-14
-1.80419e-13 , 1.05746e-13
-5.48774e-14 , 6.88136e-14
-2.84426e-13 , -1.17777e-13
-1.81579e-13 , 1.41634e-13
-2.73005e-13 , 1.7971e-13
-1.54814e-13 , 2.7847e-14
-1.85861e-13 , 1.58665e-13
-2.25853e-13 , 1.29921e-13
-2.75693e-13 , 4.09554e-14
-2.47044e-13 , 1.85527e-13
-2.37196e-13 , 2.36149e-13
-1.44919e-13 , 7.37106e-14
-1.95388e-13 , -1.02578e-13
-5.41766e-13 , -4.63048e-15
-5.57281e-13 , 1.01881e-13
-5.45448e-13 , -2.4847e-14
-9.53385e-13 , 7.571e-14
-1.29572e-12 , 1.1666e-13
-2.50903e-12 , -5.26451e-14
512 , 8.93165e-12
2.56358e-12 , 9.95603e-14
1.25432e-12 , -7.85448e-14
7.97775e-13 , 1.67748e-13
6.66667e-13 , 3.34529e-14
4.09668e-13 , -7.95172e-14
4.91614e-13 , 1.34089e-13
2.87801e-13 , -2.29592e-13
-2.67508e-13 , -3.10806e-14
2.02453e-13 , 6.22579e-13
4.21485e-13 , 1.7e-13
-4.20953e-14 , 8.12671e-14
4.10022e-13 , 4.4678e-13
2.60259e-13 , 5.8726e-14
-2.71293e-13 , 3.04919e-13
8.77189e-13 , 6.18374e-13
1.11256e-13 , 6.60941e-14
5.28277e-13 , 3.52705e-14
1.32578e-13 , 7.96766e-14
-8.23131e-14 , 1.84057e-13
2.66425e-13 , 5.92814e-13
3.34534e-13 , 8.01069e-14
-5.49475e-13 , 8.44509e-13
1.17153e-12 , 2.34346e-12
3.37478e-12 , -5.50418e-15
1.22933e-12 , -2.37647e-12
-6.58967e-13 , -8.34774e-13
3.47329e-13 , -1.08939e-13
2.62943e-13 , -7.00546e-13
-2.38351e-13 , -1.07772e-13
1.86366e-13 , -2.29272e-13
1.39375e-13 , -6.18212e-13
-3.78059e-13 , -5.02951e-15
3.28577e-13 , 6.23433e-14
-1.42641e-13 , -1.25355e-13
1.11568e-14 , -4.13976e-14
2.29369e-13 , -1.77866e-13
-8.42346e-15 , -5.04061e-14
6.88066e-14 , 5.21145e-14
1.2965e-13 , -8.85244e-14
9.35668e-14 , -4.19162e-15
1.31967e-13 , -1.18874e-13
1.29819e-14 , -2.05535e-13
7.39296e-14 , 1.1021e-14
1.1271e-13 , -6.81589e-14
-2.59243e-14 , -1.03848e-13
1.10494e-13 , 6.7344e-15
1.60201e-15 , -1.31766e-13
-4.15576e-14 , -6.98427e-14
2.60797e-14 , 5.84327e-14
1.36774e-13 , -3.52818e-14
-3.79429e-14 , 1.12335e-14
7.07761e-14 , 1.90871e-14
5.1166e-14 , -5.36045e-14
-4.21532e-14 , 2.41173e-14
1.10326e-13 , -7.57232e-15
1.26027e-13 , -4.17015e-14
3.82854e-14 , 6.50174e-15
3.14254e-14 , -6.06687e-14
1.32967e-14 , -2.43927e-14
8.45704e-15 , 7.72379e-15
2.35644e-14 , -1.11677e-13
7.16633e-14 , -5.3792e-14
9.67467e-14 , 2.27126e-14
-1.43936e-13 , -3.94048e-14
7.37786e-14 , 2.68634e-14
5.96909e-14 , 6.78809e-14
-3.38327e-14 , -1.53715e-14
4.63633e-14 , -1.60382e-15
6.50832e-14 , 3.10472e-14
-4.21619e-14 , 6.63898e-15
7.96834e-14 , 3.39044e-14
1.59429e-13 , 3.38579e-14
4.02286e-15 , -6.72197e-14
2.93558e-14 , -6.93359e-14
1.15872e-13 , 3.73988e-14
-2.19636e-14 , 1.70502e-14
2.65336e-15 , -2.34465e-14
1.36023e-13 , 2.58865e-14
-1.73124e-13 , -5.49956e-14
-3.40551e-14 , -5.56893e-14
-6.46492e-14 , 1.49897e-13
1.25372e-13 , 1.20735e-13
-5.92541e-14 , 1.32452e-14
5.93413e-14 , 1.26598e-13
5.10773e-14 , 1.03458e-13
-1.52687e-13 , 6.17619e-14
2.54466e-13 , 2.60417e-13
5.31669e-13 , 1.43937e-13
7.72272e-14 , -2.2386e-13
-2.12102e-14 , -8.67276e-14
6.98647e-14 , 2.28843e-13
-2.39219e-13 , -4.27128e-14
8.28812e-14 , -2.78544e-13
5.50631e-13 , 3.75764e-13
-3.98815e-13 , 8.96044e-13
1.34535e-12 , -1.18019e-14
-3.40573e-13 , -1.01909e-12
5.07591e-13 , -4.60912e-13
1.43797e-13 , 2.79987e-13
-2.25968e-13 , -1.06539e-13
-2.5205e-14 , -2.83955e-13
1.42951e-13 , -4.04248e-14
-1.44858e-13 , -3.47307e-13
-3.6602e-13 , -1.79167e-13
-4.24699e-15 , 4.71762e-13
6.56121e-14 , 1.52378e-13
-2.07964e-13 , -1.07441e-13
1.51725e-13 , 2.42045e-13
7.72429e-14 , -1.69181e-14
-3.87242e-13 , 4.4397e-14
8.26887e-13 , 5.95948e-13
7.45427e-14 , 3.45861e-14
6.8174e-13 , -5.15565e-13
-3.38097e-13 , -9.1546e-14
2.55317e-14 , -1.40328e-14
1.39272e-13 , -1.31597e-13
-4.54328e-14 , 3.5132e-14
-6.92869e-14 , 1.18689e-13
1.84073e-13 , 2.75387e-13
5.43846e-13 , 6.26356e-15
2.32709e-13 , -5.62652e-13
-1.3784e-13 , -3.32181e-13
1.10056e-13 , -3.66094e-14
1.02174e-13 , -2.32384e-13
-3.39014e-14 , -1.20583e-13
1.29763e-13 , -2.67545e-14
4.71269e-14 , -1.62392e-13
-4.33743e-13 , -8.52651e-14
1.69198e-13 , -2.31662e-14
4.1934e-14 , -5.23887e-14
2.27546e-14 , 4.4107e-14
8.83635e-14 , 1.18934e-14
-4.52913e-14 , -1.28693e-14
-1.81749e-14 , 2.43183e-14
8.60716e-14 , 1.40351e-15
6.18073e-14 , 2.15945e-15
5.06799e-14 , -7.3831e-14
-1.43781e-14 , -8.66371e-14
-3.41523e-14 , 6.77785e-15
7.69439e-15 , -9.26135e-14
3.6559e-16 , -1.035e-13
6.37186e-14 , -6.77923e-15
-3.15324e-14 , -1.06231e-13
-1.21003e-14 , -3.90095e-14
-7.00072e-14 , 9.45189e-14
4.49365e-14 , -4.92603e-14
-1.94669e-14 , -5.45397e-14
3.99269e-14 , 3.21177e-14
3.62095e-14 , -5.03726e-14
-1.11721e-14 , 1.0591e-14
5.38903e-14 , 7.94685e-14
3.46883e-14 , -4.69008e-14
1.6763e-14 , -8.61887e-14
4.20005e-14 , -4.12815e-14
5.28494e-15 , -4.01724e-14
4.14215e-14 , -1.36704e-14
3.06772e-14 , 1.69892e-14
-7.232e-14 , -2.34727e-14
2.09202e-14 , -1.10624e-13
-6.35757e-14 , -5.23556e-14
4.66728e-14 , 8.41695e-14
-1.43369e-14 , 2.36793e-14
2.82608e-14 , -2.74469e-14
1.94771e-14 , 5.76101e-14
-1.59327e-14 , 1.27161e-14
-1.69595e-16 , -2.3572e-14
6.90143e-14 , 8.60157e-14
1.11539e-13 , 2.10083e-14
6.14412e-14 , -9.61277e-14
-1.13345e-14 , 1.49128e-14
-1.10768e-14 , 3.62515e-14
-1.74129e-14 , -1.01293e-13
1.70717e-14 , -1.46715e-14
1.20273e-13 , 1.61245e-14
-1.29885e-13 , -1.49233e-13
1.37439e-14 , 6.93234e-14
-2.394e-13 , 3.01338e-13
1.32503e-13 , 2.74206e-14
-4.29441e-14 , 6.11026e-14
1.43515e-14 , 2.70242e-13
1.13865e-13 , 1.42307e-14
-1.64214e-13 , 3.34597e-13
2.74076e-13 , 8.51026e-13
9.39897e-13 , -2.43435e-14
3.75923e-13 , -8.37239e-13
-2.06371e-13 , -3.08756e-13
1.63149e-13 , -4.6255e-14
2.4822e-13 , -1.60697e-13
-5.48407e-14 , 2.2122e-13
-9.26621e-14 , 2.35244e-13
-2.3311e-13 , -4.84839e-14
1.09013e-12 , 3.84718e-14
-2.47374e-13 , -2.21276e-13
-1.131e-13 , -4.9026e-13
7.0378e-14 , -1.56957e-13
1.6856e-13 , -1.66361e-13
5.55802e-14 , -2.00496e-13
1.64237e-13 , 1.38868e-13
-1.07917e-13 , -1.90214e-13
-6.34001e-13 , -1.98316e-13
-6.33457e-14 , 5.08892e-13
1.9629e-13 , 8.85876e-14
-3.64635e-13 , -1.63986e-13
3.71503e-13 , 5.17691e-13
1.81928e-13 , 5.02633e-14
-1.07615e-12 , 2.10988e-13
1.91772e-12 , 1.37468e-12
2.13044e-13 , -3.55783e-14
1.93266e-12 , -1.50901e-12
-1.0077e-12 , -3.12156e-13
1.90573e-13 , -2.39071e-14
3.09812e-13 , -5.37907e-13
-3.85279e-13 , 1.9516e-14
1.14072e-13 , -7.20601e-14
1.45236e-13 , -2.33144e-13
1.59897e-13 , 6.65566e-14
2.81901e-13 , -4.27888e-13
-1.43841e-13 , -3.96214e-13
3.67307e-15 , 4.96705e-14
1.55664e-13 , -3.20431e-13
-1.38115e-13 , -2.05045e-13
6.46158e-14 , -1.20667e-14
1.15176e-13 , -3.92305e-13
-3.15208e-13 , -8.43674e-14
1.93545e-13 , 1.30427e-13
-1.17504e-13 , -1.87613e-13
-1.1483e-13 , -8.75029e-14
2.04437e-13 , -9.63319e-14
-6.91208e-14 , -1.62424e-13
-4.62359e-14 , 2.12226e-14
1.61044e-13 , -9.64935e-14
-4.14911e-14 , -1.18592e-13
4.63332e-14 , -9.35869e-14
7.36e-14 , -2.52816e-13
-6.35711e-14 , -5.55299e-14
7.74307e-14 , -4.83967e-14
-9.09576e-15 , -2.1226e-13
-4.79889e-14 , -1.55678e-14
2.03554e-15 , -1.54923e-13
-7.48972e-14 , -2.29223e-13
-8.53325e-14 , 4.64485e-14
1.50711e-13 , -1.37709e-13
-1.0907e-13 , -1.62366e-13
2.60565e-14 , 2.30192e-14
8.27717e-14 , -2.04513e-13
-1.27847e-13 , -1.10232e-13
1.35421e-13 , 4.73354e-16
1.24045e-13 , -2.2034e-13
-5.85518e-14 , -8.24243e-14
1.08326e-13 , -9.62649e-14
-2.72459e-14 , -2.14208e-13
-5.75368e-14 , -2.59777e-14
1.21653e-13 , -1.81567e-13
-4.59785e-14 , -2.00442e-13
3.43679e-14 , 1.4039e-14
4.00746e-12 , 4.33299e-13
-8.89158e-14 , -1.38166e-13
8.73754e-14 , -5.23766e-15
3.39568e-14 , -2.73605e-13
-6.36828e-14 , -8.42776e-14
1.74859e-13 , -3.28101e-14
-5.81746e-14 , -2.34984e-13
-3.38616e-14 , 4.45903e-14
2.88382e-13 , -1.15549e-13
-1.00678e-13 , -3.85957e-13
-4.65945e-14 , -9.4705e-14
2.35016e-13 , -2.44825e-13
-2.10226e-13 , -2.9384e-13
3.46718e-14 , -6.24275e-14
2.75396e-13 , -4.14781e-13
-5.18851e-13 , -3.92216e-13
1.4522e-13 , -1.53684e-13
-2.45887e-13 , -3.0797e-13
-2.97113e-14 , -2.64309e-14
2.71828e-13 , -2.90571e-13
-2.189e-13 , -7.09768e-13
-1.68753e-13 , -3.6833e-14
6.64696e-13 , -1.0363e-12
-1.17457e-12 , -2.51583e-12
-3.278e-12 , -9.25403e-15
-1.2638e-12 , 2.40044e-12
7.5191e-13 , 8.98608e-13
-1.40351e-13 , 4.78223e-14
-3.57832e-13 , 6.58295e-13
3.76173e-13 , 6.74195e-14
1.05339e-13 , 1.24981e-13
-2.61069e-13 , 8.47041e-13
8.17313e-13 , 6.94571e-15
-3.3016e-13 , -5.11394e-13
2.05128e-13 , 1.15743e-13
1.91691e-13 , -2.5737e-14
-2.91198e-13 , -1.4674e-13
6.82587e-14 , 1.31962e-13
1.62998e-13 , -3.37129e-13
-3.56809e-13 , -4.02337e-13
-2.52686e-13 , 1.23746e-13
-2.01033e-13 , 7.16981e-14
-8.12073e-14 , 1.53605e-13
3.48601e-13 , 7.23531e-14
-3.11978e-13 , -3.58371e-13
-1.41689e-13 , 7.73272e-14
9.47997e-13 , -2.44996e-13
-1.71531e-12 , -1.23003e-12
-1.61963e-13 , 9.42391e-14
-1.75046e-12 , 1.31992e-12
9.70546e-13 , 2.93389e-13
-1.47115e-13 , 1.1388e-13
-3.1634e-13 , 5.03161e-13
3.72833e-13 , -4.0292e-14
-1.32318e-13 , 1.80009e-13
-1.58883e-14 , 4.5747e-13
3.75763e-13 , -9.84799e-14
2.17226e-14 , 1.14054e-14
-6.35258e-14 , 1.80314e-13
3.20935e-14 , -1.0225e-13
-2.97957e-14 , 8.27749e-14
-5.2266e-15 , 8.94237e-14
-1.22203e-15 , -1.44183e-13
7.6069e-14 , 5.39113e-14
-1.90323e-13 , 7.71993e-14
1.23905e-14 , -2.0866e-14
8.7829e-14 , 1.2846e-13
2.74085e-14 , 1.13264e-13
-8.47351e-14 , 2.20511e-14
4.46696e-14 , 5.24114e-14
4.73319e-15 , 4.84639e-14
-2.82155e-14 , 5.35913e-14
1.51619e-13 , 2.82146e-14
5.18681e-14 , -1.34188e-14
-7.67934e-14 , 1.97706e-14
5.05192e-14 , -3.65755e-15
2.53859e-15 , -1.25592e-14
-4.50786e-14 , 1.80486e-14
8.21172e-14 , -3.81403e-14
-3.38818e-14 , -3.10202e-14
-2.78491e-14 , 4.41829e-14
-6.68202e-14 , 4.10775e-14
6.74543e-14 , 2.65271e-14
-2.92101e-14 , 3.59298e-14
-1.33475e-14 , 3.43143e-15
5.41951e-14 , 8.8119e-16
-3.24163e-14 , 5.7926e-14
-5.3668e-15 , 4.61371e-14
9.32945e-14 , -3.02551e-14
1.63007e-14 , -4.45249e-14
-2.30002e-14 , -4.83878e-14
4.63307e-14 , -6.42263e-14
3.55885e-14 , 1.06329e-14
-9.42006e-15 , 5.69568e-15
-2.02321e-14 , -7.93483e-14
5.06904e-14 , -6.05907e-14
-1.35165e-13 , -1.97771e-14
4.47692e-14 , 5.65079e-14
-2.83846e-14 , 8.31402e-14
-2.93404e-14 , -6.16998e-14
4.4349e-15 , -3.26357e-14
4.47434e-14 , 4.4671e-14
-4.81254e-14 , -4.82129e-14
3.20688e-14 , 4.61769e-14
2.40719e-13 , 1.78771e-14
1.88e-14 , -2.26409e-13
-5.64548e-14 , -8.58249e-14
1.64524e-13 , -1.0735e-14
-1.06523e-13 , -1.7484e-13
-5.47973e-14 , -2.79623e-14
3.17018e-13 , -1.38659e-13
-5.79241e-13 , -4.261e-13
-5.05834e-14 , -3.83499e-14
-5.34354e-13 , 2.74372e-13
2.56803e-13 , 3.41815e-14
8.09402e-15 , -8.66933e-14
-1.03193e-13 , -6.51561e-14
1.15541e-13 , -5.36617e-14
1.57601e-13 , -2.06656e-13
-2.32156e-13 , -4.57301e-13
-6.32716e-13 , -1.28417e-14
-2.78123e-13 , 6.33095e-13
1.8887e-13 , 3.41962e-13
-1.6673e-14 , 3.47069e-14
-1.32612e-13 , 2.77251e-13
1.03098e-14 , 1.61391e-13
-1.31052e-13 , -1.65905e-14
-1.71383e-13 , 1.49528e-13
1.0306e-12 , 0
-1.71383e-13 , -1.49528e-13
-1.31052e-13 , 1.65905e-14
1.03098e-14 , -1.61391e-13
-1.32612e-13 , -2.77251e-13
-1.6673e-14 , -3.47069e-14
1.8887e-13 , -3.41962e-13
-2.78123e-13 , -6.33095e-13
-6.32716e-13 , 1.28417e-14
-2.32156e-13 , 4.57301e-13
1.57601e-13 , 2.06656e-13
1.15541e-13 , 5.36617e-14
-1.03193e-13 , 6.51561e-14
8.09402e-15 , 8.66933e-14
2.56803e-13 , -3.41815e-14
-5.34354e-13 , -2.74372e-13
-5.05834e-14 , 3.83499e-14
-5.79241e-13 , 4.261e-13
3.17018e-13 , 1.38659e-13
-5.47973e-14 , 2.79623e-14
-1.06523e-13 , 1.7484e-13
1.64524e-13 , 1.0735e-14
-5.64548e-14 , 8.58249e-14
1.88e-14 , 2.26409e-13
2.40719e-13 , -1.78771e-14
3.20688e-14 , -4.61769e-14
-4.81254e-14 , 4.82129e-14
4.47434e-14 , -4.4671e-14
4.4349e-15 , 3.26357e-14
-2.93404e-14 , 6.16998e-14
-2.83846e-14 , -8.31402e-14
4.47692e-14 , -5.65079e-14
-1.35165e-13 , 1.97771e-14
5.06904e-14 , 6.05907e-14
-2.02321e-14 , 7.93483e-14
-9.42006e-15 , -5.69568e-15
3.55885e-14 , -1.06329e-14
4.63307e-14 , 6.42263e-14
-2.30002e-14 , 4.83878e-14
1.63007e-14 , 4.45249e-14
9.32945e-14 , 3.02551e-14
-5.3668e-15 , -4.61371e-14
-3.24163e-14 , -5.7926e-14
5.41951e-14 , -8.8119e-16
-1.33475e-14 , -3.43143e-15
-2.92101e-14 , -3.59298e-14
6.74543e-14 , -2.65271e-14
-6.68202e-14 , -4.10775e-14
-2.78491e-14 , -4.41829e-14
-3.38818e-14 , 3.10202e-14
8.21172e-14 , 3.81403e-14
-4.50786e-14 , -1.80486e-14
2.53859e-15 , 1.25592e-14
5.05192e-14 , 3.65755e-15
-7.67934e-14 , -1.97706e-14
5.18681e-14 , 1.34188e-14
1.51619e-13 , -2.82146e-14
-2.82155e-14 , -5.35913e-14
4.73319e-15 , -4.84639e-14
4.46696e-14 , -5.24114e-14
-8.47351e-14 , -2.20511e-14
2.74085e-14 , -1.13264e-13
8.7829e-14 , -1.2846e-13
1.23905e-14 , 2.0866e-14
-1.90323e-13 , -7.71993e-14
7.6069e-14 , -5.39113e-14
-1.22203e-15 , 1.44183e-13
-5.2266e-15 , -8.94237e-14
-2.97957e-14 , -8.27749e-14
3.20935e-14 , 1.0225e-13
-6.35258e-14 , -1.80314e-13
2.17226e-14 , -1.14054e-14
3.75763e-13 , 9.84799e-14
-1.58883e-14 , -4.5747e-13
-1.32318e-13 , -1.80009e-13
3.72833e-13 , 4.0292e-14
-3.1634e-13 , -5.03161e-13
-1.47115e-13 , -1.1388e-13
9.70546e-13 , -2.93389e-13
-1.75046e-12 , -1.31992e-12
-1.61963e-13 , -9.42391e-14
-1.71531e-12 , 1.23003e-12
9.47997e-13 , 2.44996e-13
-1.41689e-13 , -7.73272e-14
-3.11978e-13 , 3.58371e-13
3.48601e-13 , -7.23531e-14
-8.12073e-14 , -1.53605e-13
-2.01033e-13 , -7.16981e-14
-2.52686e-13 , -1.23746e-13
-3.56809e-13 , 4.02337e-13
1.62998e-13 , 3.37129e-13
6.82587e-14 , -1.31962e-13
-2.91198e-13 , 1.4674e-13
1.91691e-13 , 2.5737e-14
2.05128e-13 , -1.15743e-13
-3.3016e-13 , 5.11394e-13
8.17313e-13 , -6.94571e-15
-2.61069e-13 , -8.47041e-13
1.05339e-13 , -1.24981e-13
3.76173e-13 , -6.74195e-14
-3.57832e-13 , -6.58295e-13
-1.40351e-13 , -4.78223e-14
7.5191e-13 , -8.98608e-13
-1.2638e-12 , -2.40044e-12
-3.278e-12 , 9.25403e-15
-1.17457e-12 , 2.51583e-12
6.64696e-13 , 1.0363e-12
-1.68753e-13 , 3.6833e-14
-2.189e-13 , 7.09768e-13
2.71828e-13 , 2.90571e-13
-2.97113e-14 , 2.64309e-14
-2.45887e-13 , 3.0797e-13
1.4522e-13 , 1.53684e-13
-5.18851e-13 , 3.92216e-13
2.75396e-13 , 4.14781e-13
3.46718e-14 , 6.24275e-14
-2.10226e-13 , 2.9384e-13
2.35016e-13 , 2.44825e-13
-4.65945e-14 , 9.4705e-14
-1.00678e-13 , 3.85957e-13
2.88382e-13 , 1.15549e-13
-3.38616e-14 , -4.45903e-14
-5.81746e-14 , 2.34984e-13
1.74859e-13 , 3.28101e-14
-6.36828e-14 , 8.42776e-14
3.39568e-14 , 2.73605e-13
8.73754e-14 , 5.23766e-15
-8.89158e-14 , 1.38166e-13
1.90425e-12 , -5.61196e-13
3.43679e-14 , -1.4039e-14
-4.59785e-14 , 2.00442e-13
1.21653e-13 , 1.81567e-13
-5.75368e-14 , 2.59777e-14
-2.72459e-14 , 2.14208e-13
1.08326e-13 , 9.62649e-14
-5.85518e-14 , 8.24243e-14
1.24045e-13 , 2.2034e-13
1.35421e-13 , -4.73354e-16
-1.27847e-13 , 1.10232e-13
8.27717e-14 , 2.04513e-13
2.60565e-14 , -2.30192e-14
-1.0907e-13 , 1.62366e-13
1.50711e-13 , 1.37709e-13
-8.53325e-14 , -4.64485e-14
-7.48972e-14 , 2.29223e-13
2.03554e-15 , 1.54923e-13
-4.79889e-14 , 1.55678e-14
-9.09576e-15 , 2.1226e-13
7.74307e-14 , 4.83967e-14
-6.35711e-14 , 5.55299e-14
7.36e-14 , 2.52816e-13
4.63332e-14 , 9.35869e-14
-4.14911e-14 , 1.18592e-13
1.61044e-13 , 9.64935e-14
-4.62359e-14 , -2.12226e-14
-6.91208e-14 , 1.62424e-13
2.04437e-13 , 9.63319e-14
-1.1483e-13 , 8.75029e-14
-1.17504e-13 , 1.87613e-13
1.93545e-13 , -1.30427e-13
-3.15208e-13 , 8.43674e-14
1.15176e-13 , 3.92305e-13
6.46158e-14 , 1.20667e-14
-1.38115e-13 , 2.05045e-13
1.55664e-13 , 3.20431e-13
3.67307e-15 , -4.96705e-14
-1.43841e-13 , 3.96214e-13
2.81901e-13 , 4.27888e-13
1.59897e-13 , -6.65566e-14
1.45236e-13 , 2.33144e-13
1.14072e-13 , 7.20601e-14
-3.85279e-13 , -1.9516e-14
3.09812e-13 , 5.37907e-13
1.90573e-13 , 2.39071e-14
-1.0077e-12 , 3.12156e-13
1.93266e-12 , 1.50901e-12
2.13044e-13 , 3.55783e-14
1.91772e-12 , -1.37468e-12
-1.07615e-12 , -2.10988e-13
1.81928e-13 , -5.02633e-14
3.71503e-13 , -5.17691e-13
-3.64635e-13 , 1.63986e-13
1.9629e-13 , -8.85876e-14
-6.33457e-14 , -5.08892e-13
-6.34001e-13 , 1.98316e-13
-1.07917e-13 , 1.90214e-13
1.64237e-13 , -1.38868e-13
5.55802e-14 , 2.00496e-13
1.6856e-13 , 1.66361e-13
7.0378e-14 , 1.56957e-13
-1.131e-13 , 4.9026e-13
-2.47374e-13 , 2.21276e-13
1.09013e-12 , -3.84718e-14
-2.3311e-13 , 4.84839e-14
-9.26621e-14 , -2.35244e-13
-5.48407e-14 , -2.2122e-13
2.4822e-13 , 1.60697e-13
1.63149e-13 , 4.6255e-14
-2.06371e-13 , 3.08756e-13
3.75923e-13 , 8.37239e-13
9.39897e-13 , 2.43435e-14
2.74076e-13 , -8.51026e-13
-1.64214e-13 , -3.34597e-13
1.13865e-13 , -1.42307e-14
1.43515e-14 , -2.70242e-13
-4.29441e-14 , -6.11026e-14
1.32503e-13 , -2.74206e-14
-2.394e-13 , -3.01338e-13
1.37439e-14 , -6.93234e-14
-1.29885e-13 , 1.49233e-13
1.20273e-13 , -1.61245e-14
1.70717e-14 , 1.46715e-14
-1.74129e-14 , 1.01293e-13
-1.10768e-14 , -3.62515e-14
-1.13345e-14 , -1.49128e-14
6.14412e-14 , 9.61277e-14
1.11539e-13 , -2.10083e-14
6.90143e-14 , -8.60157e-14
-1.69595e-16 , 2.3572e-14
-1.59327e-14 , -1.27161e-14
1.94771e-14 , -5.76101e-14
2.82608e-14 , 2.74469e-14
-1.43369e-14 , -2.36793e-14
4.66728e-14 , -8.41695e-14
-6.35757e-14 , 5.23556e-14
2.09202e-14 , 1.10624e-13
-7.232e-14 , 2.34727e-14
3.06772e-14 , -1.69892e-14
4.14215e-14 , 1.36704e-14
5.28494e-15 , 4.01724e-14
4.20005e-14 , 4.12815e-14
1.6763e-14 , 8.61887e-14
3.46883e-14 , 4.69008e-14
5.38903e-14 , -7.94685e-14
-1.11721e-14 , -1.0591e-14
3.62095e-14 , 5.03726e-14
3.99269e-14 , -3.21177e-14
-1.94669e-14 , 5.45397e-14
4.49365e-14 , 4.92603e-14
-7.00072e-14 , -9.45189e-14
-1.21003e-14 , 3.90095e-14
-3.15324e-14 , 1.06231e-13
6.37186e-14 , 6.77923e-15
3.6559e-16 , 1.035e-13
7.69439e-15 , 9.26135e-14
-3.41523e-14 , -6.77785e-15
